simpanan_id,nasabah_id,jenis_simpanan,saldo,suku_bunga_persen,tanggal_buka,mata_uang,status
SMP0001339,NSB0005697,Tabungan,500000,1.0,2024-01-28,IDR,Ditutup
SMP0001340,NSB0003252,Deposito,250000000,4.5,2019-04-30,IDR,Ditutup
SMP0001341,NSB0002385,Tabungan,100000000,0.5,2019-08-17,IDR,Aktif
SMP0001342,NSB0002091,Tabungan,5000000,0.5,2024-12-12,IDR,Aktif
SMP0001343,NSB0002311,Tabungan,1000000,0.5,2015-07-24,USD,Aktif
SMP0001344,NSB0005155,Tabungan,50000000,2.0,2022-10-16,IDR,Aktif
SMP0001345,NSB0006598,Tabungan,100000,1.5,2022-06-26,IDR,Aktif
SMP0001346,NSB0006105,Deposito,500000000,4.5,2015-11-12,IDR,Aktif
SMP0001347,NSB0000466,Tabungan,1000000,1.0,2024-06-18,IDR,Aktif
SMP0001348,NSB0009331,Tabungan,25000000,2.0,2019-10-18,IDR,Aktif
SMP0001349,NSB0009008,Tabungan,500000,0.5,2020-09-11,IDR,Aktif
SMP0001350,NSB0002891,Deposito,1000000000,4.5,2016-10-21,IDR,Aktif
SMP0001351,NSB0008135,Deposito,500000000,3.5,2016-10-13,USD,Aktif
SMP0001352,NSB0007837,Giro,10000000,0.25,2015-01-04,USD,Aktif
SMP0001353,NSB0009861,Deposito,100000000,5.0,2019-10-31,IDR,Aktif
SMP0001354,NSB0001332,Deposito,100000000,4.0,2016-01-15,IDR,Aktif
SMP0001355,NSB0007109,Tabungan,100000,1.5,2016-05-10,IDR,Aktif
SMP0001356,NSB0001996,Tabungan,250000000,0.5,2016-11-23,IDR,Aktif
SMP0001357,NSB0007632,Deposito,1000000000,5.5,2016-08-21,IDR,Aktif
SMP0001358,NSB0002444,Deposito,500000000,3.5,2021-12-05,IDR,Aktif
SMP0001359,NSB0004218,Deposito,10000000,4.5,2020-01-10,IDR,Aktif
SMP0001360,NSB0006045,Tabungan,25000000,0.5,2020-08-26,IDR,Aktif
SMP0001361,NSB0006307,Tabungan,500000,1.0,2022-04-30,IDR,Aktif
SMP0001362,NSB0003215,Tabungan,5000000,1.5,2020-05-10,IDR,Aktif
SMP0001363,NSB0007419,Tabungan,25000000,0.5,2021-10-04,IDR,Aktif
SMP0001364,NSB0003263,Deposito,25000000,4.5,2023-05-12,IDR,Aktif
SMP0001365,NSB0008319,Deposito,25000000,4.5,2024-02-23,IDR,Ditutup
SMP0001366,NSB0008116,Giro,100000000,0.25,2017-01-12,IDR,Aktif
SMP0001367,NSB0001192,Giro,10000000,1.0,2018-02-21,IDR,Ditutup
SMP0001368,NSB0003645,Giro,5000000,1.0,2019-09-02,IDR,Aktif
SMP0001369,NSB0000843,Tabungan,5000000,1.0,2018-04-17,IDR,Aktif
SMP0001370,NSB0007548,Giro,100000000,1.0,2020-02-29,IDR,Aktif
SMP0001371,NSB0003217,Giro,100000000,0.5,2016-03-09,IDR,Aktif
SMP0001372,NSB0008134,Deposito,1000000000,5.5,2024-01-14,IDR,Aktif
SMP0001373,NSB0000620,Tabungan,1000000,2.0,2024-11-23,IDR,Aktif
SMP0001374,NSB0007380,Deposito,50000000,4.5,2020-09-10,IDR,Aktif
SMP0001375,NSB0006773,Tabungan,10000000,1.5,2020-12-22,IDR,Aktif
SMP0001376,NSB0004474,Deposito,1000000000,4.0,2021-11-21,IDR,Aktif
SMP0001377,NSB0002453,Deposito,50000000,3.5,2018-10-26,IDR,Aktif
SMP0001378,NSB0006348,Deposito,100000000,3.5,2021-03-13,IDR,Aktif
SMP0001379,NSB0001281,Deposito,100000000,3.5,2022-12-21,IDR,Aktif
SMP0001380,NSB0002988,Tabungan,10000000,2.0,2020-12-08,IDR,Aktif
SMP0001381,NSB0003572,Tabungan,10000000,1.5,2019-09-07,IDR,Aktif
SMP0001382,NSB0009964,Deposito,25000000,4.5,2024-02-07,IDR,Aktif
SMP0001383,NSB0002178,Tabungan,50000000,1.5,2017-10-20,IDR,Aktif
SMP0001384,NSB0002183,Deposito,25000000,5.0,2023-11-11,IDR,Aktif
SMP0001385,NSB0005900,Tabungan,1000000,2.0,2020-04-27,IDR,Aktif
SMP0001386,NSB0009276,Deposito,50000000,5.5,2021-10-28,IDR,Aktif
SMP0001387,NSB0004808,Tabungan,50000000,1.5,2020-06-18,IDR,Aktif
SMP0001388,NSB0001561,Giro,50000000,0.5,2024-09-07,IDR,Ditutup
SMP0001389,NSB0007398,Tabungan,50000000,2.0,2018-03-06,IDR,Aktif
SMP0001390,NSB0003420,Tabungan,100000,2.0,2022-06-05,IDR,Aktif
SMP0001391,NSB0006623,Tabungan,100000000,2.0,2020-05-03,IDR,Aktif
SMP0001392,NSB0002512,Tabungan,1000000,0.5,2015-11-30,IDR,Aktif
SMP0001393,NSB0005999,Tabungan,5000000,2.0,2017-05-04,IDR,Aktif
SMP0001394,NSB0009961,Deposito,1000000000,5.5,2020-11-03,IDR,Aktif
SMP0001395,NSB0007749,Deposito,25000000,5.0,2015-09-05,USD,Aktif
SMP0001396,NSB0005985,Tabungan,500000,1.0,2023-12-04,IDR,Aktif
SMP0001397,NSB0001138,Tabungan,100000000,0.5,2017-04-10,IDR,Aktif
SMP0001398,NSB0009422,Tabungan,100000,1.0,2017-06-07,IDR,Aktif
SMP0001399,NSB0003838,Tabungan,100000,1.5,2015-03-26,IDR,Aktif
SMP0001400,NSB0003214,Tabungan,25000000,2.0,2015-09-10,IDR,Aktif
SMP0001401,NSB0003555,Deposito,100000000,4.0,2020-07-06,IDR,Aktif
SMP0001402,NSB0000642,Tabungan,25000000,1.5,2022-03-11,IDR,Aktif
SMP0001403,NSB0006274,Tabungan,50000000,1.5,2020-04-14,IDR,Aktif
SMP0001404,NSB0005961,Tabungan,25000000,0.5,2021-09-29,IDR,Aktif
SMP0001405,NSB0006519,Tabungan,500000,1.5,2015-01-05,IDR,Aktif
SMP0001406,NSB0003447,Deposito,50000000,4.5,2022-11-28,IDR,Aktif
SMP0001407,NSB0005418,Deposito,100000000,4.0,2017-07-14,IDR,Aktif
SMP0001408,NSB0002759,Tabungan,500000,0.5,2017-03-14,IDR,Aktif
SMP0001409,NSB0001400,Tabungan,10000000,1.0,2015-01-09,IDR,Aktif
SMP0001410,NSB0006330,Tabungan,5000000,2.0,2016-09-16,IDR,Aktif
SMP0001411,NSB0008223,Deposito,100000000,5.0,2020-06-10,IDR,Aktif
SMP0001412,NSB0003416,Tabungan,50000000,1.5,2017-08-16,IDR,Aktif
SMP0001413,NSB0003744,Tabungan,10000000,0.5,2019-02-02,IDR,Aktif
SMP0001414,NSB0007477,Tabungan,250000000,2.0,2018-05-16,IDR,Aktif
SMP0001415,NSB0002402,Tabungan,250000000,1.5,2020-02-09,IDR,Aktif
SMP0001416,NSB0005265,Tabungan,500000,1.0,2024-11-16,IDR,Aktif
SMP0001417,NSB0002798,Tabungan,500000,1.5,2024-09-25,USD,Aktif
SMP0001418,NSB0008758,Tabungan,100000,1.0,2021-10-10,IDR,Aktif
SMP0001419,NSB0005416,Tabungan,1000000,2.0,2022-05-15,IDR,Aktif
SMP0001420,NSB0007938,Tabungan,500000,2.0,2021-01-12,IDR,Aktif
SMP0001421,NSB0002915,Tabungan,100000000,1.5,2022-08-08,IDR,Ditutup
SMP0001422,NSB0009147,Deposito,1000000000,3.5,2016-03-14,IDR,Aktif
SMP0001423,NSB0001064,Tabungan,500000,1.0,2023-11-29,IDR,Aktif
SMP0001424,NSB0009389,Giro,100000000,1.0,2017-11-21,IDR,Aktif
SMP0001425,NSB0001154,Tabungan,10000000,1.0,2018-07-12,IDR,Aktif
SMP0001426,NSB0006800,Deposito,25000000,5.0,2024-01-18,IDR,Aktif
SMP0001427,NSB0006368,Tabungan,5000000,1.5,2016-10-13,IDR,Aktif
SMP0001428,NSB0005439,Tabungan,25000000,2.0,2018-02-23,IDR,Aktif
SMP0001429,NSB0006583,Tabungan,100000,2.0,2021-01-18,IDR,Aktif
SMP0001430,NSB0005487,Deposito,25000000,5.0,2023-09-04,IDR,Aktif
SMP0001431,NSB0009148,Tabungan,500000,0.5,2021-08-26,IDR,Aktif
SMP0001432,NSB0007653,Tabungan,1000000,2.0,2018-03-19,IDR,Aktif
SMP0001433,NSB0005362,Deposito,25000000,5.0,2015-03-18,IDR,Aktif
SMP0001434,NSB0009894,Tabungan,10000000,1.5,2024-02-14,IDR,Aktif
SMP0001435,NSB0004676,Deposito,1000000000,4.0,2024-10-11,IDR,Ditutup
SMP0001436,NSB0008203,Giro,50000000,0.25,2019-09-17,IDR,Aktif
SMP0001437,NSB0007534,Tabungan,100000,1.0,2022-08-23,IDR,Aktif
SMP0001438,NSB0003920,Giro,10000000,0.5,2023-06-02,IDR,Aktif
SMP0001439,NSB0005753,Deposito,100000000,4.0,2017-05-06,IDR,Aktif
SMP0001440,NSB0007084,Tabungan,1000000,1.0,2015-09-11,IDR,Aktif
SMP0001441,NSB0000744,Tabungan,250000000,1.0,2022-03-22,IDR,Aktif
SMP0001442,NSB0003994,Giro,500000000,0.25,2017-03-13,IDR,Aktif
SMP0001443,NSB0007889,Tabungan,500000,1.5,2022-03-03,IDR,Aktif
SMP0001444,NSB0004473,Tabungan,50000000,1.0,2018-04-13,IDR,Aktif
SMP0001445,NSB0005828,Tabungan,10000000,1.5,2022-06-30,IDR,Aktif
SMP0001446,NSB0000848,Giro,5000000,0.25,2021-07-05,IDR,Aktif
SMP0001447,NSB0005375,Tabungan,250000000,1.0,2023-10-11,IDR,Aktif
SMP0001448,NSB0005841,Tabungan,50000000,0.5,2023-01-25,IDR,Ditutup
SMP0001449,NSB0002427,Tabungan,50000000,1.0,2017-11-04,IDR,Ditutup
SMP0001450,NSB0000031,Giro,500000000,1.0,2023-03-14,IDR,Aktif
SMP0001451,NSB0002244,Deposito,250000000,4.5,2018-02-16,IDR,Aktif
SMP0001452,NSB0007385,Tabungan,25000000,0.5,2017-06-17,USD,Aktif
SMP0001453,NSB0009372,Deposito,500000000,5.5,2024-12-27,IDR,Aktif
SMP0001454,NSB0003715,Tabungan,50000000,2.0,2020-11-11,IDR,Aktif
SMP0001455,NSB0002307,Tabungan,5000000,1.5,2015-08-02,IDR,Aktif
SMP0001456,NSB0000395,Tabungan,100000,2.0,2022-03-19,IDR,Aktif
SMP0001457,NSB0008402,Tabungan,5000000,1.5,2016-12-31,IDR,Aktif
SMP0001458,NSB0007505,Tabungan,25000000,1.0,2019-08-26,IDR,Aktif
SMP0001459,NSB0000710,Deposito,500000000,4.0,2021-01-18,IDR,Aktif
SMP0001460,NSB0006580,Tabungan,10000000,0.5,2023-02-18,IDR,Aktif
SMP0001461,NSB0004087,Giro,10000000,0.25,2022-11-23,IDR,Aktif
SMP0001462,NSB0001008,Tabungan,250000000,2.0,2021-12-01,IDR,Aktif
SMP0001463,NSB0003332,Tabungan,100000,1.0,2021-11-14,IDR,Aktif
SMP0001464,NSB0009143,Tabungan,250000000,0.5,2018-03-07,IDR,Aktif
SMP0001465,NSB0005371,Tabungan,50000000,1.5,2022-10-27,IDR,Aktif
SMP0001466,NSB0005418,Tabungan,250000000,1.0,2020-01-07,IDR,Aktif
SMP0001467,NSB0005694,Tabungan,25000000,1.5,2018-11-13,IDR,Aktif
SMP0001468,NSB0006060,Deposito,10000000,5.0,2016-11-28,IDR,Aktif
SMP0001469,NSB0005641,Giro,100000000,0.5,2022-07-19,IDR,Aktif
SMP0001470,NSB0005003,Giro,10000000,0.5,2020-11-26,IDR,Aktif
SMP0001471,NSB0005833,Deposito,100000000,5.0,2024-10-25,USD,Ditutup
SMP0001472,NSB0004623,Deposito,10000000,5.5,2019-09-23,IDR,Aktif
SMP0001473,NSB0008411,Tabungan,10000000,0.5,2021-07-09,IDR,Aktif
SMP0001474,NSB0009759,Giro,500000000,1.0,2016-05-18,IDR,Aktif
SMP0001475,NSB0004570,Deposito,100000000,3.5,2020-05-16,IDR,Aktif
SMP0001476,NSB0003051,Tabungan,10000000,1.0,2015-09-20,IDR,Aktif
SMP0001477,NSB0001818,Tabungan,5000000,1.0,2021-08-24,IDR,Aktif
SMP0001478,NSB0000628,Tabungan,500000,0.5,2017-12-13,IDR,Aktif
SMP0001479,NSB0001340,Giro,50000000,0.5,2018-03-27,IDR,Aktif
SMP0001480,NSB0001721,Tabungan,500000,0.5,2019-11-06,IDR,Aktif
SMP0001481,NSB0006246,Deposito,1000000000,5.5,2016-12-08,IDR,Aktif
SMP0001482,NSB0000170,Tabungan,250000000,1.5,2021-11-01,IDR,Aktif
SMP0001483,NSB0000173,Deposito,500000000,3.5,2023-08-29,IDR,Aktif
SMP0001484,NSB0004398,Tabungan,100000000,2.0,2015-12-08,IDR,Aktif
SMP0001485,NSB0002977,Deposito,50000000,3.5,2022-11-21,IDR,Aktif
SMP0001486,NSB0006084,Tabungan,250000000,2.0,2024-04-12,IDR,Aktif
SMP0001487,NSB0006339,Tabungan,100000,1.5,2016-04-05,IDR,Aktif
SMP0001488,NSB0002275,Tabungan,100000,0.5,2019-05-15,IDR,Aktif
SMP0001489,NSB0004331,Tabungan,10000000,2.0,2017-03-04,IDR,Ditutup
SMP0001490,NSB0006029,Giro,500000000,0.5,2020-09-05,IDR,Aktif
SMP0001491,NSB0003753,Tabungan,10000000,1.5,2016-08-08,IDR,Aktif
SMP0001492,NSB0003223,Deposito,250000000,3.5,2023-07-15,USD,Aktif
SMP0001493,NSB0000621,Tabungan,5000000,2.0,2015-12-17,IDR,Aktif
SMP0001494,NSB0002542,Giro,5000000,1.0,2023-05-15,IDR,Aktif
SMP0001495,NSB0006546,Tabungan,500000,1.5,2024-10-15,IDR,Aktif
SMP0001496,NSB0002237,Deposito,500000000,4.0,2022-04-29,IDR,Aktif
SMP0001497,NSB0009712,Tabungan,250000000,1.0,2015-05-14,USD,Aktif
SMP0001498,NSB0000995,Giro,1000000000,0.25,2015-09-22,IDR,Aktif
SMP0001499,NSB0005553,Tabungan,1000000,0.5,2015-07-18,IDR,Aktif
SMP0001500,NSB0004708,Tabungan,500000,0.5,2019-05-27,IDR,Aktif
SMP0001501,NSB0009551,Tabungan,10000000,1.5,2023-01-20,IDR,Ditutup
SMP0001502,NSB0001246,Tabungan,50000000,1.0,2018-09-01,IDR,Aktif
SMP0001503,NSB0003178,Deposito,1000000000,4.0,2019-11-13,IDR,Aktif
SMP0001504,NSB0002901,Deposito,10000000,5.5,2020-07-13,IDR,Ditutup
SMP0001505,NSB0006203,Tabungan,100000000,0.5,2021-04-15,IDR,Aktif
SMP0001506,NSB0001992,Giro,100000000,0.25,2022-11-21,IDR,Aktif
SMP0001507,NSB0002284,Tabungan,10000000,1.5,2018-05-10,IDR,Aktif
SMP0001508,NSB0007197,Tabungan,250000000,1.0,2021-02-18,IDR,Aktif
SMP0001509,NSB0007844,Tabungan,100000,2.0,2022-07-20,IDR,Aktif
SMP0001510,NSB0001500,Tabungan,100000000,1.5,2023-03-14,USD,Ditutup
SMP0001511,NSB0008302,Deposito,10000000,5.5,2016-07-05,IDR,Aktif
SMP0001512,NSB0000742,Deposito,250000000,5.5,2019-01-03,IDR,Aktif
SMP0001513,NSB0003293,Deposito,25000000,4.0,2024-08-31,IDR,Aktif
SMP0001514,NSB0008309,Tabungan,1000000,2.0,2017-05-07,USD,Aktif
SMP0001515,NSB0006650,Tabungan,500000,1.0,2018-12-02,IDR,Aktif
SMP0001516,NSB0001278,Tabungan,5000000,1.5,2017-06-23,IDR,Aktif
SMP0001517,NSB0007059,Giro,100000000,0.5,2022-01-10,IDR,Aktif
SMP0001518,NSB0003665,Deposito,100000000,5.0,2016-11-15,IDR,Aktif
SMP0001519,NSB0001208,Giro,500000000,1.0,2015-01-15,IDR,Aktif
SMP0001520,NSB0004336,Tabungan,100000000,1.0,2024-07-26,USD,Aktif
SMP0001521,NSB0004506,Tabungan,25000000,1.5,2021-11-30,IDR,Aktif
SMP0001522,NSB0001938,Tabungan,250000000,1.0,2015-03-28,IDR,Aktif
SMP0001523,NSB0000850,Deposito,25000000,4.0,2015-11-09,USD,Aktif
SMP0001524,NSB0007184,Tabungan,10000000,1.5,2021-06-04,IDR,Aktif
SMP0001525,NSB0007196,Deposito,10000000,5.0,2019-04-25,USD,Aktif
SMP0001526,NSB0003192,Deposito,500000000,3.5,2022-07-10,IDR,Aktif
SMP0001527,NSB0009836,Tabungan,100000000,0.5,2016-03-31,IDR,Aktif
SMP0001528,NSB0005518,Tabungan,10000000,1.5,2022-03-22,IDR,Aktif
SMP0001529,NSB0006074,Tabungan,100000000,1.0,2018-06-07,IDR,Aktif
SMP0001530,NSB0002928,Deposito,1000000000,4.0,2024-03-11,IDR,Aktif
SMP0001531,NSB0007811,Tabungan,100000000,1.5,2023-10-28,IDR,Aktif
SMP0001532,NSB0003417,Deposito,1000000000,5.5,2022-01-12,IDR,Aktif
SMP0001533,NSB0007239,Tabungan,50000000,0.5,2023-02-20,IDR,Aktif
SMP0001534,NSB0008996,Deposito,50000000,3.5,2022-11-23,IDR,Ditutup
SMP0001535,NSB0000508,Tabungan,10000000,1.0,2020-01-11,IDR,Aktif
SMP0001536,NSB0008274,Tabungan,10000000,1.0,2018-10-15,IDR,Aktif
SMP0001537,NSB0003262,Deposito,250000000,4.0,2020-01-04,IDR,Aktif
SMP0001538,NSB0000357,Deposito,10000000,5.0,2023-07-13,IDR,Aktif
SMP0001539,NSB0003333,Deposito,10000000,5.5,2015-10-22,IDR,Aktif
SMP0001540,NSB0003622,Tabungan,25000000,0.5,2022-01-23,IDR,Aktif
SMP0001541,NSB0000927,Tabungan,25000000,0.5,2022-09-05,IDR,Ditutup
SMP0001542,NSB0002766,Tabungan,25000000,0.5,2021-02-01,IDR,Aktif
SMP0001543,NSB0003598,Tabungan,25000000,1.5,2016-03-02,IDR,Aktif
SMP0001544,NSB0003079,Giro,1000000000,0.25,2017-07-02,IDR,Aktif
SMP0001545,NSB0005324,Tabungan,250000000,2.0,2021-12-27,IDR,Aktif
SMP0001546,NSB0002187,Deposito,25000000,4.5,2021-11-02,IDR,Aktif
SMP0001547,NSB0004669,Tabungan,50000000,1.0,2018-08-18,IDR,Aktif
SMP0001548,NSB0000197,Deposito,250000000,4.0,2017-05-15,IDR,Aktif
SMP0001549,NSB0002495,Deposito,10000000,5.0,2017-01-31,IDR,Aktif
SMP0001550,NSB0005630,Tabungan,500000,1.0,2022-11-27,IDR,Aktif
SMP0001551,NSB0001312,Tabungan,500000,1.5,2021-03-17,IDR,Aktif
SMP0001552,NSB0007081,Tabungan,250000000,0.5,2019-05-12,IDR,Aktif
SMP0001553,NSB0001607,Tabungan,500000,0.5,2020-11-15,IDR,Aktif
SMP0001554,NSB0002974,Tabungan,25000000,1.0,2018-04-07,IDR,Aktif
SMP0001555,NSB0008986,Deposito,25000000,3.5,2017-11-15,IDR,Aktif
SMP0001556,NSB0003689,Deposito,25000000,4.5,2016-07-24,IDR,Aktif
SMP0001557,NSB0007207,Giro,500000000,1.0,2018-04-04,IDR,Ditutup
SMP0001558,NSB0008243,Tabungan,500000,0.5,2018-11-19,IDR,Aktif
SMP0001559,NSB0009771,Deposito,50000000,5.5,2024-11-29,IDR,Aktif
SMP0001560,NSB0008868,Tabungan,10000000,1.5,2019-06-07,IDR,Aktif
SMP0001561,NSB0009793,Tabungan,500000,2.0,2018-05-31,IDR,Aktif
SMP0001562,NSB0004911,Tabungan,5000000,1.0,2017-06-04,IDR,Aktif
SMP0001563,NSB0001647,Tabungan,100000000,2.0,2016-05-18,IDR,Aktif
SMP0001564,NSB0000573,Tabungan,5000000,1.5,2015-01-11,IDR,Aktif
SMP0001565,NSB0007200,Tabungan,10000000,0.5,2017-10-17,IDR,Aktif
SMP0001566,NSB0008192,Tabungan,500000,1.5,2017-07-17,IDR,Aktif
SMP0001567,NSB0009282,Tabungan,50000000,1.0,2021-05-11,IDR,Aktif
SMP0001568,NSB0007609,Giro,50000000,0.5,2019-09-30,IDR,Aktif
SMP0001569,NSB0006626,Giro,5000000,0.25,2021-09-22,IDR,Ditutup
SMP0001570,NSB0005134,Deposito,10000000,3.5,2022-08-09,IDR,Aktif
SMP0001571,NSB0004238,Tabungan,50000000,1.5,2021-12-04,IDR,Ditutup
SMP0001572,NSB0006851,Tabungan,100000000,0.5,2016-08-02,USD,Aktif
SMP0001573,NSB0000286,Deposito,25000000,4.5,2021-08-11,IDR,Aktif
SMP0001574,NSB0001422,Tabungan,10000000,2.0,2017-11-03,IDR,Aktif
SMP0001575,NSB0001917,Deposito,50000000,5.5,2015-12-04,IDR,Aktif
SMP0001576,NSB0006523,Giro,1000000000,1.0,2023-10-21,IDR,Aktif
SMP0001577,NSB0007100,Tabungan,10000000,2.0,2017-04-03,IDR,Ditutup
SMP0001578,NSB0002432,Tabungan,10000000,0.5,2020-04-19,IDR,Aktif
SMP0001579,NSB0002052,Tabungan,10000000,1.5,2016-01-03,IDR,Aktif
SMP0001580,NSB0008762,Tabungan,1000000,1.0,2023-09-09,IDR,Aktif
SMP0001581,NSB0000561,Tabungan,250000000,2.0,2019-03-26,IDR,Aktif
SMP0001582,NSB0002056,Tabungan,5000000,1.0,2018-05-08,IDR,Aktif
SMP0001583,NSB0001156,Tabungan,5000000,1.0,2023-06-08,IDR,Aktif
SMP0001584,NSB0002899,Tabungan,100000000,1.0,2022-11-22,IDR,Ditutup
SMP0001585,NSB0005926,Deposito,500000000,5.5,2019-08-25,IDR,Aktif
SMP0001586,NSB0008911,Tabungan,50000000,1.5,2018-05-17,IDR,Aktif
SMP0001587,NSB0005193,Giro,500000000,1.0,2017-03-30,IDR,Aktif
SMP0001588,NSB0001077,Tabungan,100000000,0.5,2021-03-14,IDR,Aktif
SMP0001589,NSB0009147,Deposito,50000000,3.5,2023-05-14,IDR,Aktif
SMP0001590,NSB0004565,Deposito,500000000,3.5,2015-03-20,IDR,Aktif
SMP0001591,NSB0000751,Tabungan,50000000,1.5,2015-05-18,IDR,Aktif
SMP0001592,NSB0001647,Giro,100000000,0.25,2019-04-27,IDR,Aktif
SMP0001593,NSB0006640,Deposito,1000000000,3.5,2017-10-09,IDR,Aktif
SMP0001594,NSB0009670,Tabungan,100000,1.0,2023-11-02,IDR,Aktif
SMP0001595,NSB0006349,Tabungan,10000000,1.0,2024-09-02,IDR,Aktif
SMP0001596,NSB0006424,Deposito,100000000,3.5,2015-03-25,IDR,Aktif
SMP0001597,NSB0002895,Giro,5000000,0.25,2016-10-22,IDR,Aktif
SMP0001598,NSB0000430,Giro,5000000,1.0,2018-02-22,IDR,Aktif
SMP0001599,NSB0009584,Tabungan,10000000,0.5,2017-10-17,IDR,Aktif
SMP0001600,NSB0004384,Deposito,1000000000,3.5,2021-03-18,USD,Aktif
SMP0001601,NSB0009469,Deposito,25000000,5.0,2018-02-02,IDR,Ditutup
SMP0001602,NSB0001677,Tabungan,25000000,0.5,2020-11-01,IDR,Aktif
SMP0001603,NSB0002094,Tabungan,10000000,2.0,2021-05-21,IDR,Aktif
SMP0001604,NSB0006939,Giro,500000000,0.5,2022-11-24,IDR,Aktif
SMP0001605,NSB0002656,Tabungan,10000000,0.5,2024-04-10,IDR,Ditutup
SMP0001606,NSB0001751,Deposito,10000000,4.5,2020-03-28,IDR,Aktif
SMP0001607,NSB0004960,Tabungan,5000000,0.5,2017-09-12,IDR,Aktif
SMP0001608,NSB0008288,Giro,500000000,1.0,2018-10-10,IDR,Aktif
SMP0001609,NSB0007106,Tabungan,100000,1.5,2024-01-25,IDR,Aktif
SMP0001610,NSB0006845,Tabungan,25000000,1.0,2016-11-07,IDR,Aktif
SMP0001611,NSB0008825,Deposito,1000000000,4.5,2019-06-12,IDR,Aktif
SMP0001612,NSB0007686,Tabungan,250000000,2.0,2023-04-09,IDR,Aktif
SMP0001613,NSB0001638,Giro,50000000,0.5,2024-10-22,IDR,Aktif
SMP0001614,NSB0000368,Giro,500000000,1.0,2023-06-09,IDR,Ditutup
SMP0001615,NSB0008604,Deposito,10000000,5.0,2022-12-06,IDR,Aktif
SMP0001616,NSB0006951,Deposito,50000000,5.0,2017-11-02,IDR,Ditutup
SMP0001617,NSB0001626,Tabungan,250000000,0.5,2018-06-11,IDR,Aktif
SMP0001618,NSB0004859,Tabungan,50000000,1.0,2016-02-04,IDR,Aktif
SMP0001619,NSB0005643,Tabungan,25000000,1.5,2023-05-19,IDR,Aktif
SMP0001620,NSB0007103,Deposito,500000000,4.0,2022-06-24,IDR,Aktif
SMP0001621,NSB0003636,Giro,100000000,0.5,2024-12-08,IDR,Aktif
SMP0001622,NSB0000743,Deposito,10000000,5.5,2019-08-19,IDR,Aktif
SMP0001623,NSB0002251,Tabungan,1000000,2.0,2022-07-04,IDR,Aktif
SMP0001624,NSB0004582,Tabungan,50000000,2.0,2024-01-07,IDR,Ditutup
SMP0001625,NSB0007250,Tabungan,5000000,0.5,2017-04-19,IDR,Aktif
SMP0001626,NSB0000235,Giro,500000000,1.0,2019-03-30,IDR,Aktif
SMP0001627,NSB0004880,Giro,10000000,0.25,2016-06-13,IDR,Aktif
SMP0001628,NSB0005493,Tabungan,5000000,0.5,2020-05-01,IDR,Ditutup
SMP0001629,NSB0004775,Deposito,25000000,4.5,2024-02-16,IDR,Aktif
SMP0001630,NSB0009406,Tabungan,250000000,1.0,2021-09-30,IDR,Aktif
SMP0001631,NSB0007610,Giro,5000000,1.0,2023-05-22,IDR,Aktif
SMP0001632,NSB0000077,Deposito,1000000000,4.0,2021-06-19,USD,Aktif
SMP0001633,NSB0001715,Deposito,500000000,5.0,2022-10-01,IDR,Aktif
SMP0001634,NSB0008973,Deposito,1000000000,3.5,2022-04-21,IDR,Aktif
SMP0001635,NSB0007319,Giro,1000000000,1.0,2023-05-28,IDR,Aktif
SMP0001636,NSB0003438,Tabungan,1000000,1.5,2016-02-22,IDR,Aktif
SMP0001637,NSB0006740,Deposito,100000000,5.0,2024-06-11,IDR,Aktif
SMP0001638,NSB0007078,Giro,5000000,0.25,2022-04-12,USD,Aktif
SMP0001639,NSB0004885,Tabungan,25000000,0.5,2018-03-02,IDR,Ditutup
SMP0001640,NSB0002230,Tabungan,100000000,1.0,2022-12-18,IDR,Aktif
SMP0001641,NSB0000688,Deposito,25000000,5.5,2021-09-01,IDR,Aktif
SMP0001642,NSB0006508,Tabungan,100000000,0.5,2017-07-31,IDR,Aktif
SMP0001643,NSB0007753,Tabungan,5000000,1.5,2019-10-05,IDR,Ditutup
SMP0001644,NSB0001437,Deposito,500000000,5.5,2015-07-11,IDR,Aktif
SMP0001645,NSB0005512,Deposito,10000000,5.0,2019-09-14,IDR,Aktif
SMP0001646,NSB0001636,Deposito,100000000,4.0,2020-12-07,IDR,Aktif
SMP0001647,NSB0000864,Tabungan,100000000,0.5,2016-09-06,IDR,Aktif
SMP0001648,NSB0007841,Tabungan,250000000,0.5,2018-05-30,USD,Aktif
SMP0001649,NSB0007487,Deposito,1000000000,5.5,2019-03-29,IDR,Aktif
SMP0001650,NSB0009209,Tabungan,5000000,1.0,2021-12-15,IDR,Aktif
SMP0001651,NSB0003861,Deposito,100000000,3.5,2015-05-22,IDR,Aktif
SMP0001652,NSB0004997,Deposito,250000000,4.0,2021-02-26,IDR,Aktif
SMP0001653,NSB0000131,Tabungan,250000000,0.5,2020-03-27,IDR,Aktif
SMP0001654,NSB0005016,Tabungan,1000000,1.0,2023-06-03,IDR,Aktif
SMP0001655,NSB0007230,Tabungan,250000000,1.5,2015-07-08,IDR,Aktif
SMP0001656,NSB0008040,Tabungan,500000,0.5,2017-12-21,IDR,Aktif
SMP0001657,NSB0001946,Tabungan,5000000,2.0,2024-06-10,IDR,Aktif
SMP0001658,NSB0007766,Tabungan,5000000,1.0,2023-07-04,IDR,Aktif
SMP0001659,NSB0006676,Deposito,1000000000,5.5,2024-04-16,IDR,Aktif
